NAF name,Team,Race,Coach,Tournament,Rank,#,Alltime high,Avg Position,Avg Race NAF Rank,Avg Score,Avg_Alltime high,Avg_Coach rating,Avg_Win %,Avg_Year high,Coach rating,Description,Field_1,FileName,Individual Score,NAF #,NAF + Team Name,Naf nick,Number of Coaches,Number of Position,Number of Race,Number of Races,Package,PDF Name,Race Frequency,Races,Seeding,Seeding - Avg Alltime High,Seeding - Avg Win %,Seeding - Coach Rating,Seeding - Race Rank,Seeding - Year High,Skill,Stars,Type,Win %,Year high
HerraMonologi,3rd Fishcock Expedition,Orc,HerraMonologi,Europen,154.34,8,165.32,4.0,153.1,166.9,166.9,154.2,45.8,124.1,155.84,Blitzer,5,eb_roster_extracted_20250923T074724,165.32,23911,HerraMonologi3rd Fishcock Expedition,herramonologi,797,168,42,30,Quantity over quality,HerraMonologi_23911.pdf,42,30,115,115,101,107,100,130, ,Other,Players,50,0
HerraMonologi,3rd Fishcock Expedition,Orc,HerraMonologi,Europen,154.34,9,165.32,0.5,153.1,166.9,166.9,154.2,45.8,124.1,155.84,Untrained Troll,5,eb_roster_extracted_20250923T074724,165.32,23911,HerraMonologi3rd Fishcock Expedition,herramonologi,797,23,42,30,Quantity over quality,HerraMonologi_23911.pdf,42,30,115,115,101,107,100,130, ,Other,Players,50,0
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,,177.5,0.8,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Apothecary,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,49,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,1,Other,Others,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,,177.5,1.0,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Re-rolls,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,61,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,2,Other,Others,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,1,177.5,2.0,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Blitzer,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,124,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,Dodge,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,10,177.5,5.5,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Lineman,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,340,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130, ,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,11,177.5,5.5,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Lineman,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,340,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130, ,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,12,177.5,5.5,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Lineman,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,340,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130, ,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,2,177.5,2.0,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Blitzer,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,124,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,Dodge,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,3,177.5,3.0,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Catcher,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,186,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,"Dodge, Block",Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,4,177.5,3.0,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Catcher,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,186,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,Block,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,5,177.5,3.0,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Catcher,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,186,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,Wrestle,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,6,177.5,3.0,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Catcher,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,186,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,Wrestle,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,7,177.5,1.6,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Thrower,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,102,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130,Leader,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,8,177.5,5.5,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Lineman,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,340,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130, ,Other,Players,46.88,177.5
Suurkyy,3rd Fishcock Expedition,Elven Union,Suurkyy 31992,Europen,164.83,9,177.5,5.5,153.1,166.9,166.9,154.2,45.8,124.1,157.61,Lineman,6,eb_roster_extracted_20250923T074724,177.5,31992,Suurkyy 319923rd Fishcock Expedition,suurkyy,797,340,62,30,Quantity over quality,Suurkyy_31992.pdf,62,30,115,115,101,107,100,130, ,Other,Players,46.88,177.5
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,,164.24,0.9,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Apothecary,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,69,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,1,Other,Others,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,,164.24,0.8,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Assistant coaches,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,66,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,2,Other,Others,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,,164.24,1.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Re-rolls,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,81,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,2,Other,Others,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,1,164.24,2.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Jaguar Warrior Blocker,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,162,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,Guard,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,10,164.24,8.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Eagle Warrior Linewoman,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,648,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130, ,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,11,164.24,8.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Eagle Warrior Linewoman,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,648,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130, ,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,12,164.24,8.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Eagle Warrior Linewoman,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,648,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130, ,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,13,164.24,8.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Eagle Warrior Linewoman,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,648,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130, ,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,2,164.24,2.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Jaguar Warrior Blocker,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,162,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,Guard,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,3,164.24,2.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Piranha Warrior Blitzer,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,161,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,Block,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,4,164.24,2.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Piranha Warrior Blitzer,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,161,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,Block,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,5,164.24,1.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Python Warrior Thrower,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,83,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,Leader,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,6,164.24,8.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Eagle Warrior Linewoman,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,648,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,Wrestle,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,7,164.24,8.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Eagle Warrior Linewoman,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,648,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130,Wrestle,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,8,164.24,8.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Eagle Warrior Linewoman,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,648,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130, ,Other,Players,40.52,162.28
Wasababu,3rd Fishcock Expedition,Amazon,Wasababu,Europen,144.47,9,164.24,8.0,153.1,166.9,166.9,154.2,45.8,124.1,147.1,Eagle Warrior Linewoman,7,eb_roster_extracted_20250923T074724,164.24,36860,Wasababu3rd Fishcock Expedition,wasababu,797,648,81,30,Training camp,Wasababu_36860.pdf,81,30,115,115,101,107,100,130, ,Other,Players,40.52,162.28
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,,160.49,0.9,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Re-rolls,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,8,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,2,Other,Others,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,1,160.49,1.0,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Rotspawn,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,9,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,Guard,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,10,160.49,4.3,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Rotter Lineman,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,39,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130, ,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,11,160.49,4.3,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Rotter Lineman,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,39,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130, ,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,12,160.49,4.3,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Rotter Lineman,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,39,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130, ,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,2,160.49,3.9,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Bloater,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,35,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,Guard,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,3,160.49,3.9,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Bloater,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,35,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,Guard,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,4,160.49,3.9,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Bloater,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,35,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,"Mighty Blow (+1), Block",Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,5,160.49,3.9,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Bloater,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,35,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,"Mighty Blow (+1), Block",Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,6,160.49,3.0,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Pestigor,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,27,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,Wrestle,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,7,160.49,3.0,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Pestigor,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,27,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,Wrestle,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,8,160.49,3.0,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Pestigor,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,27,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130,Leader,Other,Players,45.83,156.77
foodog,3rd Fishcock Expedition,Nurgle,foodog,Europen,148.75,9,160.49,4.3,153.1,166.9,166.9,154.2,45.8,124.1,156.1,Rotter Lineman,4,eb_roster_extracted_20250923T074724,160.49,38439,foodog3rd Fishcock Expedition,foodog,797,39,9,30,Training camp,foodog_38439.pdf,9,30,115,115,101,107,100,130, ,Other,Players,45.83,156.77
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,,202.26,0.6,160.7,192.6,192.6,176.3,50,183.9,170.43,Apothecary,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,31,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72,1,Other,Others,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,,202.26,0.3,160.7,192.6,192.6,176.3,50,183.9,170.43,Assistant coaches,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,15,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72,2,Other,Others,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,,202.26,1.0,160.7,192.6,192.6,176.3,50,183.9,170.43,Re-rolls,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,48,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72,2,Other,Others,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,1,202.26,1.0,160.7,192.6,192.6,176.3,50,183.9,170.43,Rat Ogre,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,48,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72,Juggernaut,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,10,202.26,5.1,160.7,192.6,192.6,176.3,50,183.9,170.43,Lineman,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,252,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72, ,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,11,202.26,5.1,160.7,192.6,192.6,176.3,50,183.9,170.43,Lineman,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,252,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72, ,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,12,202.26,5.1,160.7,192.6,192.6,176.3,50,183.9,170.43,Lineman,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,252,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72, ,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,2,202.26,1.9,160.7,192.6,192.6,176.3,50,183.9,170.43,Blitzer,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,91,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72, ,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,3,202.26,1.9,160.7,192.6,192.6,176.3,50,183.9,170.43,Blitzer,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,91,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72, ,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,4,202.26,3.5,160.7,192.6,192.6,176.3,50,183.9,170.43,Gutter Runner,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,173,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72,Block,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,5,202.26,3.5,160.7,192.6,192.6,176.3,50,183.9,170.43,Gutter Runner,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,173,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72,Strip Ball,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,6,202.26,3.5,160.7,192.6,192.6,176.3,50,183.9,170.43,Gutter Runner,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,173,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72,Sidestep,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,7,202.26,3.5,160.7,192.6,192.6,176.3,50,183.9,170.43,Gutter Runner,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,173,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72, ,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,8,202.26,0.8,160.7,192.6,192.6,176.3,50,183.9,170.43,Thrower,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,37,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72,Leader,Other,Players,49.81,176.8
sexmachine,4 Big Guys,Skaven,sexmachine,Europen,150,9,202.26,5.1,160.7,192.6,192.6,176.3,50,183.9,170.43,Lineman,11,eb_roster_extracted_20250923T074724,202.26,29013,sexmachine4 Big Guys,sexmachine,797,252,49,30,Quantity over quality,sexmachine_29013.pdf,49,30,76,76,77,74,67,72, ,Other,Players,49.81,176.8
darius,4 Big Guys,Chaos Chosen,darius,Europen,151.59,,173.31,1.0,160.7,192.6,192.6,176.3,50,183.9,153.51,Re-rolls,8,eb_roster_extracted_20250923T074724,173.31,29605,darius4 Big Guys,darius,797,47,47,30,None,darius_29605.pdf,47,30,76,76,77,74,67,72,3,Other,Others,51.01,164.01
darius,4 Big Guys,Chaos Chosen,darius,Europen,151.59,1,173.31,0.5,160.7,192.6,192.6,176.3,50,183.9,153.51,Chaos Ogre,8,eb_roster_extracted_20250923T074724,173.31,29605,darius4 Big Guys,darius,797,22,47,30,None,darius_29605.pdf,47,30,76,76,77,74,67,72,Guard,Other,Players,51.01,164.01
darius,4 Big Guys,Chaos Chosen,darius,Europen,151.59,10,173.31,7.0,160.7,192.6,192.6,176.3,50,183.9,153.51,Beastman Runner Lineman,8,eb_roster_extracted_20250923T074724,173.31,29605,darius4 Big Guys,darius,797,330,47,30,None,darius_29605.pdf,47,30,76,76,77,74,67,72, ,Other,Players,51.01,164.01
darius,4 Big Guys,Chaos Chosen,darius,Europen,151.59,11,173.31,7.0,160.7,192.6,192.6,176.3,50,183.9,153.51,Beastman Runner Lineman,8,eb_roster_extracted_20250923T074724,173.31,29605,darius4 Big Guys,darius,797,330,47,30,None,darius_29605.pdf,47,30,76,76,77,74,67,72, ,Other,Players,51.01,164.01
darius,4 Big Guys,Chaos Chosen,darius,Europen,151.59,12,173.31,7.0,160.7,192.6,192.6,176.3,50,183.9,153.51,Beastman Runner Lineman,8,eb_roster_extracted_20250923T074724,173.31,29605,darius4 Big Guys,darius,797,330,47,30,None,darius_29605.pdf,47,30,76,76,77,74,67,72, ,Other,Players,51.01,164.01
