,number,position,skills,cnt,team_id,coach_name,tournament_name,roster.name
282,2,Altern Forest Treeman,Pro,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
283,3,Halfling Hefty,Leader,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
284,4,Halfling Hefty,On the Ball,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
285,5,Halfling Catcher,Sure Feet,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
286,6,Halfling Catcher,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
287,7,Halfling Hopeful,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
288,8,Halfling Hopeful,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
289,9,Halfling Hopeful,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
290,10,Halfling Hopeful,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
291,11,Halfling Hopeful,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
292,12,Halfling Hopeful,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
293,13,Halfling Hopeful,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
294,14,Halfling Hopeful,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
295,16,Deeproot Strongbranch,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
296,99,assistant_coaches,,2,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
297,99,HalflingMasterChef,,1,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
298,99,TempAgencyCheerleaders,,2,160499,linkev,Third-Edition-Tryout-Tournament,Halfling
299,1,Bretonnian Knight Thrower,,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
300,2,Bretonnian Knight Thrower,Block,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
301,3,Bretonnian Knight Catcher,Dodge,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
302,4,Bretonnian Knight Catcher,Block,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
303,5,Grail Knight,Mighty Blow,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
304,6,Grail Knight,,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
305,7,Bretonnian Squire,Taunt,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
306,8,Bretonnian Squire,Taunt,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
307,9,Bretonnian Squire,,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
308,10,Bretonnian Squire,,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
309,11,Bretonnian Squire,,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
310,12,Bretonnian Squire,,1,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
311,99,rerolls,,3,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
312,99,assistant_coaches,,2,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
313,99,dedicated_fans,,3,160187,CapsRaider,Third-Edition-Tryout-Tournament,Bretonnian
314,1,Werewolf,Block,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
315,2,Werewolf,Block,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
316,3,Wraith,Guard,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
317,4,Wraith,Guard,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
318,13,Flesh Golem,,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
319,6,Flesh Golem,,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
320,7,Ghoul Runner,,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
321,8,Ghoul Runner,,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
322,9,Zombie Lineman,,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
323,11,Zombie Lineman,,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
324,10,Zombie Lineman,,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
325,12,Zombie Lineman,,1,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
326,99,rerolls,,2,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
327,99,dedicated_fans,,2,160396,Khez,Third-Edition-Tryout-Tournament,Necromantic Horror
328,1,Halfling Hopeful,,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
329,2,Halfling Hopeful,,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
330,3,Human Lineman,,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
331,4,Human Lineman,,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
332,5,Dwarf Lineman,,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
333,6,Dwarf Lineman,,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
334,7,Dwarf Lineman,,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
335,8,Human Catcher,Block,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
336,9,Human Thrower,Block,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
337,10,Human Blitzer,Pro,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
338,11,Troll Slayer,Mighty Blow,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
339,12,Dwarf Blitzer,Guard,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
340,13,Altern Forest Treeman,Guard,1,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
341,99,rerolls,,2,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
342,99,assistant_coaches,,2,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
343,99,cheerleaders,,2,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
344,99,dedicated_fans,,3,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
345,99,PrayersToNuffle,,3,163126,Deathlok,Berkshire Blitz! Pre-season Brawl,Old World Alliance
346,1,Wardancer,Catch,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
347,2,Wood Elf Thrower,Safe Pass,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
348,3,Wardancer,Catch,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
349,4,Wood Elf Thrower,Safe Pass,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
350,5,Loren Forest Treeman,Block,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
351,9,Wood Elf Lineman,,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
352,6,Wood Elf Lineman,,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
353,7,Wood Elf Lineman,,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
354,8,Wood Elf Lineman,,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
355,10,Wood Elf Lineman,,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
356,11,Wood Elf Lineman,,1,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
357,99,rerolls,,3,160137,Andrew Allen,Berkshire Blitz! Pre-season Brawl,Wood Elf
358,1,Bloodspawn,Guard,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
359,2,Bloodseeker,Block,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
360,3,Bloodseeker,Block,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
361,4,Bloodseeker,Block,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
362,5,Bloodseeker,Block,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
363,6,Khorngor,Dauntless,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
364,7,Khorngor,Dauntless,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
365,8,Bloodborn Marauder,Sure Hands,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
366,9,Bloodborn Marauder,Extra Arms,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
367,10,Bloodborn Marauder,,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
368,11,Bloodborn Marauder,,1,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
369,99,rerolls,,3,159993,Josh,Berkshire Blitz! Pre-season Brawl,Khorne
370,32,Werewolf,Block,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
371,23,Werewolf,Block,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
372,52,Flesh Golem,Wrestle,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
373,11,Flesh Golem,,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
374,19,Wraith,Fend,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
375,13,Wraith,Fend,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
376,16,Ghoul Runner,Block,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
377,8,Ghoul Runner,Jump Up,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
378,11,Zombie Lineman,,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
379,6,Zombie Lineman,,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
380,5,Zombie Lineman,Dirty Player,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
381,9,Zombie Lineman,,1,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
382,99,rerolls,,3,159746,Nate,Berkshire Blitz! Pre-season Brawl,Necromantic Horror
383,1,Elf Lineman,Hit and Run,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
384,2,Elf Lineman,,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
385,3,Elf Lineman,,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
386,4,Elf Lineman,Block,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
387,5,Elf Lineman,,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
388,6,Elf Lineman,Block,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
389,7,Elf Catcher,Sprint,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
390,8,Elf Catcher,Sidestep,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
391,9,Elf Thrower,Cannoneer,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
392,10,Elf Blitzer,Dodge,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
393,11,Elf Blitzer,Dodge,1,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
394,99,rerolls,,2,159982,Biggy_Cheese,Berkshire Blitz! Pre-season Brawl,Elven Union
395,1,Rotter Lineman,,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
396,2,Rotter Lineman,,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
397,3,Rotter Lineman,,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
398,4,Rotter Lineman,,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
399,5,Rotter Lineman,,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
400,6,Rotter Lineman,,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
401,11,Pestigor,Block,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
402,12,Pestigor,Block,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
403,7,Bloater,Block,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
404,8,Bloater,Block,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
405,9,Bloater,Block,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
406,10,Bloater,Block,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
407,13,Rotspawn,,1,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
408,99,rerolls,,3,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
409,99,dedicated_fans,,2,159995,Cameron,Berkshire Blitz! Pre-season Brawl,Nurgle
410,1,Ulfwerener,Guard,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
411,2,Ulfwerener,Guard,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
412,3,Valkyrie,Dodge,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
413,4,Valkyrie,,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
414,5,Norse Raider,,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
415,6,Norse Raider,,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
416,7,Norse Raider,,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
417,8,Norse Raider,,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
418,9,Norse Raider,,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
419,10,Norse Berserker,Mighty Blow,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
420,12,Yhetee,Juggernaut,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
421,11,Norse Berserker,Tackle,1,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
422,99,rerolls,,3,160026,Andrew,Berkshire Blitz! Pre-season Brawl,Norse
423,1,Skaven Clanrat,Block,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
424,2,Skaven Clanrat,Block,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
425,3,Skaven Clanrat,Block,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
426,4,Skaven Clanrat,Block,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
427,5,Skaven Clanrat,,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
428,6,Skaven Thrower,,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
429,23,Gutter Runner,Sprint,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
430,13,Gutter Runner,Sprint,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
431,9,Skaven Blitzer,,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
432,10,Skaven Blitzer,,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
433,69,Rat Ogre,Steady Footing,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
434,12,Skaven Clanrat,,1,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
435,99,rerolls,,3,160044,Psych,Berkshire Blitz! Pre-season Brawl,Skaven
436,1,Trained Troll,Block,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
437,2,Black Orc,Juggernaut,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
438,3,Black Orc,Pro,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
439,4,Black Orc,Tackle,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
440,5,Black Orc,Strip Ball,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
441,6,Black Orc,Stand Firm,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
442,7,Goblin Bruiser,,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
443,8,Goblin Bruiser,,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
444,9,Goblin Bruiser,Dirty Player,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
445,10,Goblin Bruiser,,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
446,11,Goblin Bruiser,,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
447,12,Goblin Bruiser,Lone Fouler,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
448,13,Goblin Bruiser,,1,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
449,99,rerolls,,3,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
450,99,assistant_coaches,,2,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
451,99,cheerleaders,,2,163891,40kfelix@gmail.com,December Big Brain Bloodbath,Black Orc
452,1,Werewolf,Block,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
453,2,Werewolf,Block,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
454,3,Flesh Golem,Block,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
455,4,Flesh Golem,Block,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
456,5,Wraith,Guard,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
457,6,Wraith,Guard,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
458,7,Ghoul Runner,Sidestep,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
459,8,Ghoul Runner,Sidestep,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
460,9,Zombie Lineman,,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
461,10,Zombie Lineman,,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
462,11,Zombie Lineman,,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
463,12,Zombie Lineman,,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
464,99,rerolls,,2,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
465,99,assistant_coaches,,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
466,99,cheerleaders,,1,163895,OmegaFerret,December Big Brain Bloodbath,Necromantic Horror
467,12,Fun-hoppa,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
468,5,Fun-hoppa,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
469,6,Stilty Runna,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
470,7,Stilty Runna,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
471,4,Fungus Flinga,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
472,15,Fungus Flinga,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
473,3,Pump Wagon,Pile Driver,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
474,1,Trained Troll,Pro,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
475,2,Trained Troll,Block,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
476,8,Snotling Lineman,Dirty Player,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
477,9,Snotling Lineman,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
478,10,Snotling Lineman,Lone Fouler,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
479,11,Snotling Lineman,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
480,13,Snotling Lineman,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
481,14,Snotling Lineman,Dirty Player,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
482,16,Fungus the Loon,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
483,99,rerolls,,3,164186,David Phillips,December Big Brain Bloodbath,Snotling
484,99,Bribes,,2,164186,David Phillips,December Big Brain Bloodbath,Snotling
485,99,RiotousRookies,,1,164186,David Phillips,December Big Brain Bloodbath,Snotling
486,1,Grail Knight,Guard,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
487,2,Grail Knight,Mighty Blow,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
488,3,Bretonnian Knight Catcher,Block,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
489,4,Bretonnian Knight Catcher,Block,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
490,5,Bretonnian Knight Thrower,Block,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
491,6,Bretonnian Squire,Strip Ball,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
492,7,Bretonnian Squire,Kick,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
493,8,Bretonnian Squire,,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
494,9,Bretonnian Squire,,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
495,10,Bretonnian Squire,,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
496,11,Bretonnian Squire,,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
497,12,The Mighty Zug,,1,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
498,99,rerolls,,2,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
499,99,assistant_coaches,,2,164304,Kenton Bell,December Big Brain Bloodbath,Bretonnian
500,1,Khorngor,Sure Hands,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
501,2,Khorngor,Sure Hands,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
502,3,Bloodseeker,Block,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
503,4,Bloodseeker,Block,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
504,5,Bloodseeker,Block,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
505,6,Bloodseeker,Block,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
506,7,Bloodborn Marauder,Wrestle,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
507,8,Bloodborn Marauder,Wrestle,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
508,9,Bloodborn Marauder,Wrestle,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
509,10,Bloodborn Marauder,,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
510,11,Bloodborn Marauder,,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
511,12,Bloodborn Marauder,,1,164161,Tmedford,December Big Brain Bloodbath,Khorne
512,99,rerolls,,4,164161,Tmedford,December Big Brain Bloodbath,Khorne
513,1,Werewolf,Block,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
514,2,Werewolf,Block,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
515,3,Flesh Golem,Guard,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
516,4,Flesh Golem,Block,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
517,5,Wraith,Guard,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
518,6,Wraith,Guard,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
519,7,Ghoul Runner,Leader,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
520,8,Ghoul Runner,,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
521,9,Zombie Lineman,,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
522,10,Zombie Lineman,,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
523,11,Zombie Lineman,,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
524,12,Zombie Lineman,,1,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
525,99,rerolls,,2,164220,DocFaust,December Big Brain Bloodbath,Necromantic Horror
